id,date,type,workspace_id,total_cost_in_cents,total_paid_in_credits_in_cents
inv7783595008117,2018-08-13,renewal,wks2426524478905,2400,2400
inv6070622718180,2018-08-13,renewal,wks1910084365896,2400,0
inv6598074915620,2018-08-14,initial,wks8033723184720,0,0
inv6500690372836,2018-08-14,renewal,wks1433459316205,4800,0
inv50109507804,2018-08-14,renewal,wks2952518132342,38742,0
inv4460657666444,2018-08-14,renewal,wks5885832878987,2400,0
inv9002082373757,2018-08-15,initial,wks6434945938404,0,0
inv7996722919314,2018-08-15,initial,wks2591270276628,0,0
inv2272778364855,2018-08-15,initial,wks2507350746588,0,0
inv7733456699559,2018-08-15,renewal,wks928015022504,2400,2400
inv8782339043396,2018-08-15,renewal,wks2341916749257,2400,1300
inv8108085295971,2018-08-15,renewal,wks9701786724942,2400,2400
inv2635066180948,2018-08-15,renewal,wks8500543128872,7200,1700
inv8670892973306,2018-08-15,renewal,wks7185407221186,2400,900
inv1716348329611,2018-08-15,renewal,wks4580744417573,7200,0
inv4446231348766,2018-08-15,renewal,wks4932646862376,17571,5500
inv9647507297987,2018-08-15,renewal,wks7044481301093,34371,0
inv9897885776683,2018-08-15,renewal,wks8144940840117,18428,0
inv9587432733855,2018-08-16,initial,wks7972012614234,0,0
inv3809455809520,2018-08-16,initial,wks6651474819071,0,0
inv8600003374919,2018-08-16,initial,wks1457793855048,0,0
inv6868746275981,2018-08-16,renewal,wks4661330311245,2400,2100
inv5041494420137,2018-08-16,renewal,wks6473645967711,2400,2400
inv8635919354981,2018-08-16,renewal,wks831454193919,2400,0
inv4240443250828,2018-08-16,renewal,wks618953258959,2400,2400
inv9262749417573,2018-08-16,renewal,wks3565582395899,21342,2600
inv5051257777323,2018-08-16,renewal,wks8504289308679,48000,0
inv6756082149697,2018-08-17,renewal,wks4611734047866,2400,2400
inv8771970639035,2018-08-17,renewal,wks4623981282420,2400,600
inv7176806312891,2018-08-17,renewal,wks8393451174423,2400,0
inv4724909361280,2018-08-17,final,wks8864131962105,2400,2400
inv5416969153080,2018-08-17,renewal,wks6131923818596,11914,0
inv1634120751047,2018-08-17,renewal,wks1398972995385,2400,2400
inv2700824434990,2018-08-17,renewal,wks7285119898182,3942,3942
inv9058057896946,2018-08-17,renewal,wks8831792866899,14742,0
inv4108061534019,2018-08-18,initial,wks6662310158254,0,0
inv406881990477,2018-08-18,renewal,wks9609744606864,2400,2400
inv8867528618844,2018-08-18,renewal,wks2329645584115,6942,1500
inv8359642830230,2018-08-18,renewal,wks4393089447274,2400,1000
inv2593812135402,2018-08-18,renewal,wks1776863318307,2400,2400
inv1738072456226,2018-08-18,renewal,wks3897392470699,2400,0
inv953588090068,2018-08-18,renewal,wks449198029457,2742,2742
inv1348404079131,2018-08-18,renewal,wks8759039948000,2400,0
inv4481927544641,2018-08-18,renewal,wks2112702067736,12771,0
inv546815854255,2018-08-18,renewal,wks8352222105029,2400,2400
inv6540442472788,2018-08-18,renewal,wks7046096700339,34114,0
inv4778266993891,2018-08-18,renewal,wks2007294364801,14142,0
inv4096033016015,2018-08-18,renewal,wks8725542694991,24085,0
inv4164194165633,2018-08-18,renewal,wks6987380803644,8142,0
inv6753446616590,2018-08-18,renewal,wks6209825415244,14571,0
inv1490026822317,2018-08-18,renewal,wks3127535399355,17314,3900
inv2161230904100,2018-08-18,renewal,wks7288926300134,6514,0
inv7712529927912,2018-08-18,renewal,wks3579832367027,2828,0
inv602070772852,2018-08-18,renewal,wks959245693636,73971,0
inv8488005979255,2018-08-19,renewal,wks4427376065070,11571,0
inv9300422468059,2018-08-19,final,wks7709134702380,3257,0
inv2379160991812,2018-08-19,renewal,wks2418808696571,2400,2400
inv6193909233198,2018-08-19,renewal,wks7535963412223,2400,2400
inv6645172880092,2018-08-19,final,wks8235853878663,2400,0
inv3010098258959,2018-08-19,final,wks1367823780388,2400,0
inv3908367658822,2018-08-19,renewal,wks9340036814649,2400,0
inv5782316751342,2018-08-19,renewal,wks7593670323937,14400,300
inv1488449739438,2018-08-19,renewal,wks5997123894078,2400,0
inv9580464729148,2018-08-19,renewal,wks2055300358824,2400,0
inv8260662722491,2018-08-19,renewal,wks1925609665523,14400,0
inv5263454032551,2018-08-19,renewal,wks7513125772833,12342,0
inv9999232260911,2018-08-19,renewal,wks6772580427373,10114,0
inv8629560232540,2018-08-19,renewal,wks498060474715,9600,0
inv6152165639822,2018-08-19,renewal,wks4965237116580,31542,0
inv5476646489156,2018-08-19,renewal,wks7631009914626,34200,0
inv9328527224653,2018-08-19,renewal,wks1097772353765,2400,1600
inv2861915671668,2018-08-19,renewal,wks4891373558369,30514,0
inv9155540183153,2018-08-19,renewal,wks6777713960487,24085,0
inv3724486797710,2018-08-19,renewal,wks5530146587774,28885,0
inv6140604037959,2018-08-19,renewal,wks5056918404143,50400,0
inv7585725835134,2018-08-20,initial,wks160049911021,0,0
inv4349001878060,2018-08-20,initial,wks5138999369032,0,0
inv6140765526499,2018-08-20,final,wks1379502257052,2400,800
inv1864810950718,2018-08-20,renewal,wks1401589976102,2400,300
inv4472833608164,2018-08-20,renewal,wks1544608202829,11142,0
inv5329818559822,2018-08-20,renewal,wks7470092505034,21600,0
inv1908967335394,2018-08-21,renewal,wks2658402686069,2400,0
inv170266920215,2018-08-21,renewal,wks6259407819839,2400,0
inv2764040033086,2018-08-21,renewal,wks4456940979422,14314,0
inv5679591737979,2018-08-21,final,wks8384580738864,2400,0
inv7175374897891,2018-08-22,initial,wks1648591176089,0,0
inv4740242231167,2018-08-22,initial,wks344364024738,0,0
inv7724651310615,2018-08-22,initial,wks2971659635041,0,0
inv6545180826562,2018-08-22,renewal,wks7715224900834,2400,2400
inv9440303362113,2018-08-22,renewal,wks5517129745346,6000,6000
inv5539325541163,2018-08-22,renewal,wks3370372464096,2400,2400
inv5742541006802,2018-08-22,renewal,wks7478834120050,2400,0
inv3412302102109,2018-08-22,renewal,wks4864725687644,80228,0
inv4732366488730,2018-08-22,final,wks8911154509261,16542,0
inv3150621221147,2018-08-22,renewal,wks2862351320106,51514,0
inv3171730434594,2018-08-23,initial,wks6907259963671,0,0
inv3693534720694,2018-08-23,initial,wks9971845128051,0,0
inv7578903972502,2018-08-23,renewal,wks680064407885,2400,1100
inv5344383690227,2018-08-23,renewal,wks3365293433379,2400,1600
inv5277283460876,2018-08-23,renewal,wks8852471834829,2400,2400
inv7975890554116,2018-08-23,renewal,wks5418899163629,2400,0
inv9449530743177,2018-08-23,renewal,wks7178136016101,2400,100
inv5334035068956,2018-08-23,renewal,wks5554630154829,2400,0
inv8458553186021,2018-08-23,renewal,wks4164159752557,2400,0
inv5188118226908,2018-08-23,renewal,wks9586123799322,26314,0
inv9515421372133,2018-08-23,renewal,wks4091791166500,12685,0
inv8269245173517,2018-08-23,renewal,wks624946735494,9428,0
inv3496276284147,2018-08-23,renewal,wks4781997999451,22971,0
inv4037250389808,2018-08-23,renewal,wks6210578030795,6600,0
inv205860501416,2018-08-24,initial,wks472024863961,0,0
inv5562680178866,2018-08-24,initial,wks7724059922372,0,0
inv399588519324,2018-08-24,renewal,wks2688435383768,2400,100
inv1436131076836,2018-08-24,renewal,wks7060284747101,2400,2400
inv2329287209149,2018-08-24,renewal,wks8445073057223,2400,2400
inv2190403290489,2018-08-24,renewal,wks9171127058631,5057,0
inv1240073641751,2018-08-24,renewal,wks2338293475363,2400,600
inv9833046938361,2018-08-24,renewal,wks9727365209668,2400,0
inv6758865493229,2018-08-24,renewal,wks3499743763242,6085,0
inv5297341959361,2018-08-24,renewal,wks6038580255939,15685,0
inv5758513447647,2018-08-24,renewal,wks8863288673908,18342,0
inv4833651707709,2018-08-24,renewal,wks5587155144867,86057,0
inv9006679922672,2018-08-24,renewal,wks1410048146843,15514,0
inv3766756074515,2018-08-24,renewal,wks1187952914151,32828,0
inv5827423681359,2018-08-24,renewal,wks8407461234214,38314,0
inv8183947965,2018-08-24,final,wks5176458298639,33514,0
inv731571770171,2018-08-24,renewal,wks8780283383554,52800,0
inv5975512214456,2018-08-25,initial,wks2878890957791,0,0
inv6259574513844,2018-08-25,initial,wks7302133287543,0,0
inv5363740632132,2018-08-25,initial,wks1725744061927,0,0
inv9920899494515,2018-08-25,renewal,wks7042538433429,2400,1900
inv9661366079384,2018-08-25,final,wks2245965992789,2400,0
inv6500037494169,2018-08-25,renewal,wks1160000948874,2400,2400
inv3050760853820,2018-08-25,renewal,wks4725101644798,2400,200
inv4465645890536,2018-08-25,renewal,wks3646412687012,2400,2400
inv7297014271888,2018-08-25,final,wks9430762448179,2485,700
inv9897075767522,2018-08-25,renewal,wks8915862130280,2400,2400
inv9361112214904,2018-08-25,renewal,wks4138624357262,10285,0
inv1615659847469,2018-08-25,renewal,wks2780156270015,8314,3300
inv6411930248397,2018-08-25,renewal,wks3964959393543,13971,0
inv9044271158706,2018-08-25,renewal,wks5521571206804,14400,0
inv733003246478,2018-08-25,renewal,wks5561644149659,2400,1900
inv6098535415564,2018-08-25,final,wks5242969832948,2400,200
inv7412318406784,2018-08-25,renewal,wks9529159669492,39000,0
inv2994180532792,2018-08-25,renewal,wks7232814290454,40800,0
inv4092030817705,2018-08-25,final,wks1065915252593,31628,0
inv2115068215906,2018-08-25,renewal,wks4539800462904,36685,0
inv2585155882621,2018-08-25,renewal,wks4144827035994,44828,0
inv1786054127370,2018-08-26,initial,wks6898320738697,0,0
inv855304160071,2018-08-26,initial,wks6206774150463,0,0
inv1034952439537,2018-08-26,renewal,wks4789257969283,2400,2400
inv6103377146174,2018-08-26,renewal,wks3041894131455,2400,2400
inv1978584219179,2018-08-26,renewal,wks6735946689248,2400,0
inv403798651868,2018-08-26,final,wks6725279768730,2400,0
inv3483627632898,2018-08-26,renewal,wks6671309433862,2400,800
inv6398546630458,2018-08-26,final,wks1594211707438,2400,0
inv3881140165097,2018-08-26,renewal,wks72335204356,2400,0
inv1196043755607,2018-08-26,renewal,wks3740625269682,26571,0
inv6151054196942,2018-08-26,renewal,wks2771996238823,4800,4800
inv9488911304087,2018-08-26,renewal,wks1451350966945,6428,0
inv5638573710502,2018-08-26,renewal,wks4313650360860,12000,0
inv2407407724903,2018-08-26,renewal,wks7749979575528,4800,0
inv236353962707,2018-08-26,renewal,wks4095710786030,4114,4114
inv8825361168485,2018-08-26,renewal,wks333773581736,3600,0
inv3537784654379,2018-08-26,renewal,wks5192828553390,24000,0
inv5523702678495,2018-08-26,renewal,wks3290386733021,25971,0
inv4907503803373,2018-08-27,renewal,wks4187399310576,2400,600
inv7831712968193,2018-08-27,renewal,wks7309600145656,2400,0
inv8652347578587,2018-08-27,renewal,wks2038573989233,12000,0
inv837436173032,2018-08-27,renewal,wks7845867507202,33600,0
inv293872241759,2018-08-27,renewal,wks9412051571095,32485,0
inv1946239603336,2018-08-28,initial,wks9144189162349,0,0
inv7475795788049,2018-08-28,renewal,wks3954183441737,2400,1000
inv5129297226507,2018-08-28,renewal,wks4599277315377,2400,1900
inv8328961917354,2018-08-28,renewal,wks3957664487268,6428,200
inv1528532302920,2018-08-28,renewal,wks7794350515420,2400,0
inv9153878330171,2018-08-28,renewal,wks4439132716134,17742,0
inv9266194078175,2018-08-28,renewal,wks9955143511863,24857,0
inv985922646064,2018-08-29,initial,wks3812330360889,0,0
inv494099980741,2018-08-29,renewal,wks7098904467319,2400,2400
inv8785417712268,2018-08-29,renewal,wks294556845350,6600,2200
inv1789271197208,2018-08-29,renewal,wks474533038638,28200,0
inv9252052965573,2018-08-29,renewal,wks2335237564894,19971,0
inv6429779471922,2018-08-30,initial,wks5471779611125,0,0
inv1919108635331,2018-08-30,initial,wks9275881612668,0,0
inv7546914511660,2018-08-30,initial,wks7926091772392,0,0
inv3356138247796,2018-08-30,initial,wks2254167214628,0,0
inv3928636867721,2018-08-30,initial,wks5207159867362,0,0
inv7556992770258,2018-08-30,initial,wks3610075784960,0,0
inv2170298855506,2018-08-30,renewal,wks4449172002020,2400,1600
inv548873416415,2018-08-30,renewal,wks2311355608969,2400,2400
inv9380909601030,2018-08-30,renewal,wks9725965509493,2400,900
inv2173294363580,2018-08-30,renewal,wks6351061230984,16800,0
inv9605782295984,2018-08-30,renewal,wks1315998658995,14828,0
inv1238491653712,2018-08-30,renewal,wks8692638517106,9600,0
inv4702826971816,2018-08-30,renewal,wks1665219245387,22457,0
inv8509298622237,2018-08-30,renewal,wks8446877050549,24000,1000
inv9919092820630,2018-08-30,renewal,wks898845835383,24000,0
inv6737658324844,2018-08-30,renewal,wks401816862489,36857,0
inv650854333866,2018-08-30,renewal,wks9401173858141,72000,0
inv5567222288866,2018-08-31,initial,wks3431394339105,0,0
inv599595802360,2018-08-31,renewal,wks8217337920189,2400,2400
inv7720443304064,2018-08-31,renewal,wks5610545869142,2400,1400
inv3109285697737,2018-08-31,renewal,wks2031962055044,2400,2400
inv2009257735855,2018-08-31,renewal,wks9964752641007,2400,700
inv1344116876463,2018-08-31,final,wks2464582509736,57600,0
inv2641513845853,2018-08-31,final,wks6228263207068,2400,0
inv5386457985701,2018-08-31,renewal,wks2431851653169,2400,1100
inv608971899207,2018-08-31,renewal,wks6784892520349,31200,0
inv5848296868552,2018-08-31,renewal,wks9230551306517,2400,0
inv4040956452562,2018-08-31,renewal,wks6754854084033,4714,0
inv3786944742033,2018-08-31,renewal,wks3920945990315,12942,0
inv5984510327989,2018-08-31,renewal,wks4435585980502,54428,0
inv3087341304910,2018-08-31,renewal,wks4323265905447,26400,0
inv2004325082653,2018-08-31,renewal,wks5458118618077,40285,0
inv3785880044767,2018-08-31,final,wks1848816090558,45771,0
inv8162742392146,2018-09-01,initial,wks1058450327054,0,0
inv8555478624169,2018-09-01,renewal,wks6547229671545,2400,2400
inv9366138105970,2018-09-01,renewal,wks5517464139848,2400,400
inv2675602982556,2018-09-01,renewal,wks4018408236923,4714,300
inv2920827254255,2018-09-01,renewal,wks3854854708859,12171,1042
inv7089407549015,2018-09-01,renewal,wks1856199098124,3085,0
inv147786880538,2018-09-01,renewal,wks9462395781118,10628,3400
inv1617252036790,2018-09-01,renewal,wks9501244099292,2400,1900
inv6654536516199,2018-09-01,renewal,wks3353106104264,9685,0
inv7233362338567,2018-09-01,renewal,wks3452793865684,2400,2400
inv8940263258396,2018-09-01,renewal,wks2611661007874,5314,0
inv3113475307321,2018-09-01,renewal,wks6591987631861,7200,0
inv9143604365788,2018-09-01,renewal,wks107953152003,31200,0
inv7629714692944,2018-09-01,renewal,wks3694163700256,4800,0
inv8681629918362,2018-09-01,renewal,wks686062651570,2400,0
inv803134040194,2018-09-01,renewal,wks4727434969866,34714,0
inv4558528530262,2018-09-01,renewal,wks6620894721653,16800,0
inv7061150728298,2018-09-02,initial,wks2911103115517,0,0
inv7180337705045,2018-09-02,initial,wks7742320476137,0,0
inv167597999538,2018-09-02,renewal,wks3315111984797,2400,2400
inv6988243826037,2018-09-02,renewal,wks3874459244306,86400,1700
inv465129737931,2018-09-02,renewal,wks814148633133,2400,2400
inv1205293453736,2018-09-02,renewal,wks2614028012146,66685,0
inv7528776765445,2018-09-02,renewal,wks737123069760,2400,0
inv4082918713173,2018-09-02,renewal,wks2958291572555,2400,2400
inv6254408469042,2018-09-02,renewal,wks630672845402,2400,0
inv3033487735919,2018-09-02,renewal,wks449620676304,2400,0
inv3560370437046,2018-09-02,renewal,wks2711769708657,10971,2085
inv4624904895028,2018-09-02,renewal,wks8022458462511,16200,0
inv356981812138,2018-09-02,renewal,wks4938871199032,7285,1600
inv1279694386330,2018-09-02,renewal,wks1253414218198,9600,0
inv6838178885066,2018-09-02,renewal,wks7470433285204,14400,1900
inv3322886377507,2018-09-02,final,wks1549604828902,2657,900
inv5183394583331,2018-09-02,renewal,wks8802460506002,21600,0
inv3721871840459,2018-09-02,renewal,wks3612389788780,5657,0
inv7540038453051,2018-09-02,renewal,wks8683380385356,30685,0
inv2355644211509,2018-09-02,renewal,wks3685153418441,40800,0
inv9189319551764,2018-09-02,final,wks5933018991510,21600,0
inv818552392388,2018-09-02,renewal,wks6206004022821,25714,0
inv6757097631812,2018-09-02,renewal,wks6196164807931,45771,0
inv5640534948333,2018-09-02,renewal,wks8623424522904,44400,0
inv257973524435,2018-09-03,renewal,wks8008228374580,2400,1700
inv9441642356771,2018-09-03,renewal,wks7164547100434,2400,2400
inv9446304758461,2018-09-03,renewal,wks4137276397936,38228,0
inv8693384584282,2018-09-03,renewal,wks1628995568354,12514,0
inv1811299770460,2018-09-04,initial,wks5004838307153,0,0
inv8234975159185,2018-09-04,initial,wks788121579501,0,0
inv6498577692665,2018-09-04,renewal,wks2877861337704,2400,2400
inv2750174486628,2018-09-04,renewal,wks5920340664185,7200,0
inv1513643170011,2018-09-04,renewal,wks1826599621945,2400,0
inv8408130008603,2018-09-04,renewal,wks8074974996753,2400,500
inv6435701033065,2018-09-04,renewal,wks3364842678893,6514,0
inv783578364419,2018-09-05,initial,wks6372941428683,0,0
inv1825050917033,2018-09-05,initial,wks1514334020433,0,0
inv5096116840105,2018-09-05,initial,wks9670758975462,0,0
inv3876845734976,2018-09-05,initial,wks6808873880233,0,0
inv7548032833355,2018-09-05,initial,wks3193069563973,0,0
inv5099840238452,2018-09-05,initial,wks8754064836952,0,0
inv5773997608585,2018-09-05,renewal,wks1293163784295,2400,2400
inv3630155158757,2018-09-05,renewal,wks6877021596545,9085,5000
inv6487035370872,2018-09-05,renewal,wks1209512672501,5914,5914
inv5244149173486,2018-09-05,renewal,wks7157797682663,2400,2400
inv9877575094383,2018-09-05,renewal,wks8584855925033,2400,0
inv8712703619215,2018-09-05,renewal,wks2875709761145,2400,2400
inv4895479056556,2018-09-05,renewal,wks5042364340930,2400,0
inv1123579961665,2018-09-05,renewal,wks5492685885302,2400,0
inv3497082443461,2018-09-05,renewal,wks1219098323660,34800,0
inv9758674948911,2018-09-05,renewal,wks2112139553897,14400,0
inv5156909371161,2018-09-05,renewal,wks395177907780,11742,0
inv4375858959572,2018-09-05,final,wks1234668746776,2400,0
inv2916435320483,2018-09-05,renewal,wks5204123517539,24514,0
inv4961924903750,2018-09-05,renewal,wks3753861933915,20314,2100
inv8000880294781,2018-09-05,renewal,wks8460978433511,28114,0
inv2776695081254,2018-09-05,renewal,wks4299300119492,18342,0
inv8823413600382,2018-09-05,renewal,wks6070526021647,45600,0
inv3207853257603,2018-09-06,initial,wks9291285563164,0,0
inv1369283465826,2018-09-06,initial,wks6920916714481,0,0
inv9728011629092,2018-09-06,initial,wks4206430068214,0,0
inv8553661952874,2018-09-06,renewal,wks9622663000767,2400,2400
inv5579685710795,2018-09-06,final,wks9867809965909,2400,0
inv1094476741266,2018-09-06,renewal,wks4696094295584,2400,2000
inv9720873955326,2018-09-06,renewal,wks7683749940167,14657,0
inv9422751533375,2018-09-06,renewal,wks4483812040751,2400,2100
inv1209822399686,2018-09-06,renewal,wks6828599731267,2400,1900
inv1573091737463,2018-09-06,renewal,wks9283030965183,28800,200
inv4173734484475,2018-09-06,renewal,wks8569416747835,2400,0
inv6780973244408,2018-09-06,renewal,wks5184442006508,4800,0
inv8898279017239,2018-09-06,renewal,wks1246846919469,5228,5228
