id,date_account_created,gender,age,signup_method,language,affiliate_channel,affiliate_provider,signup_app,first_device_type,first_browser
bmc9trk61r,2014-08-11,MALE,29,basic,en,sem-brand,google,Web,Windows Desktop,Chrome
7u0b9wrhlg,2014-08-11,-unknown-,,basic,en,sem-brand,bing,iOS,iPhone,Mobile Safari
t6hmqlv7nu,2014-08-11,MALE,31,basic,en,sem-brand,google,Web,Windows Desktop,Firefox
ehbdsdw4b8,2014-08-11,-unknown-,,basic,en,sem-brand,google,Web,Windows Desktop,Chrome
ez661cxh69,2014-08-11,FEMALE,19,basic,en,sem-brand,google,Web,Windows Desktop,Chrome
svmz8kq3es,2014-08-11,FEMALE,63,basic,en,sem-brand,google,Web,Windows Desktop,Firefox
01rhnp842p,2014-08-11,-unknown-,25,basic,en,sem-brand,google,Web,Windows Desktop,Chrome
kharodsoy7,2014-08-11,-unknown-,,basic,en,sem-brand,google,Web,Windows Desktop,Chrome
n03kpig40t,2014-08-11,FEMALE,24,facebook,en,sem-brand,google,Web,iPad,Mobile Safari
607jd6d8yi,2014-08-11,FEMALE,38,facebook,en,sem-brand,google,Web,Windows Desktop,IE
40fbo1x9tu,2014-08-11,MALE,24,facebook,en,sem-brand,google,Web,Mac Desktop,Safari
nwpymvyhpo,2014-08-11,MALE,27,basic,en,sem-brand,google,Web,Windows Desktop,Chrome
xrpl0wcwar,2014-08-11,-unknown-,,basic,en,sem-brand,google,Web,Windows Desktop,Chrome
1li8yi4us3,2014-08-11,MALE,41,basic,en,sem-brand,google,Web,Windows Desktop,Chrome
3bz2afjm4d,2014-08-11,MALE,32,facebook,en,sem-brand,google,Web,Mac Desktop,Chrome
5o3dx77sct,2014-08-12,-unknown-,25,basic,en,sem-brand,google,Web,Windows Desktop,Chrome
qam2dx2lzb,2014-08-12,-unknown-,,basic,en,sem-brand,google,Web,Windows Desktop,IE
boh7pafxgu,2014-08-12,-unknown-,,basic,en,sem-brand,google,Web,Windows Desktop,Chrome
m16e0ihcme,2014-08-12,-unknown-,,basic,en,sem-brand,google,Web,Windows Desktop,Firefox
jkarelmzz7,2014-08-12,-unknown-,,basic,en,sem-brand,google,Web,Mac Desktop,Safari
wz7hbfq4tb,2014-08-12,-unknown-,,basic,en,sem-brand,bing,Web,Mac Desktop,Firefox
n3wrtmfl22,2014-08-12,FEMALE,44,basic,en,sem-brand,google,Web,Mac Desktop,Chrome
nse4kff558,2014-08-12,MALE,36,basic,en,sem-brand,google,Web,Mac Desktop,Chrome
zaa9pbv9tr,2014-08-12,MALE,57,facebook,en,sem-brand,google,Web,Mac Desktop,Chrome
y5q76t375r,2014-08-12,MALE,28,basic,en,sem-brand,google,Web,iPad,Mobile Safari
a93m83njxp,2014-08-12,-unknown-,,basic,en,sem-brand,google,Android,Android Tablet,-unknown-
il0t2dhgpm,2014-08-12,-unknown-,,basic,en,sem-brand,google,Web,Mac Desktop,Safari
r23vs8s307,2014-08-12,FEMALE,37,facebook,en,sem-brand,google,Web,Mac Desktop,Chrome
r9ikh86p7u,2014-08-12,-unknown-,25,basic,en,sem-brand,google,Web,Windows Desktop,Chrome
ccmf1g0eq6,2014-08-12,-unknown-,,basic,en,sem-brand,google,Web,Mac Desktop,Safari
0xy088fkxi,2014-08-12,-unknown-,,basic,en,sem-brand,google,Web,Mac Desktop,Safari
8rm78g4xhv,2014-08-12,FEMALE,27,basic,en,sem-brand,google,Web,Mac Desktop,Safari
cohf5oxka2,2014-08-12,-unknown-,,basic,en,sem-brand,google,Web,Windows Desktop,Chrome
9u60xgnllo,2014-08-12,-unknown-,19,basic,en,sem-brand,google,Web,Mac Desktop,Safari
nqjh4lrw8w,2014-08-12,FEMALE,75,basic,en,sem-brand,google,Web,iPad,Mobile Safari
uyo6g1gsxy,2014-08-12,FEMALE,62,basic,en,sem-brand,google,Web,Mac Desktop,Chrome
3jw4ulde5d,2014-08-12,FEMALE,30,basic,en,sem-brand,google,Web,Windows Desktop,Chrome
zrfbcai242,2014-08-12,MALE,27,basic,en,sem-brand,google,Web,Desktop (Other),Chrome
3uu85rkbfz,2014-08-12,-unknown-,,basic,en,sem-brand,google,Web,Windows Desktop,Firefox
3m3c8rgedd,2014-08-12,MALE,57,basic,en,sem-brand,google,Web,Mac Desktop,Safari
8bfbn5icxl,2014-08-12,MALE,57,basic,en,sem-brand,google,Web,Mac Desktop,Safari
xlfcv9k820,2014-08-12,-unknown-,,basic,en,sem-brand,google,Web,Windows Desktop,Chrome
bnpygmiklu,2014-08-12,FEMALE,26,basic,en,sem-brand,google,Web,Android Tablet,IE
malm7hqn03,2014-08-12,FEMALE,65,basic,en,sem-brand,google,Web,Mac Desktop,Safari
i5v94ezoec,2014-08-12,-unknown-,,basic,en,sem-brand,google,Web,Windows Desktop,IE
r47y1v6dj5,2014-08-12,MALE,23,facebook,en,sem-brand,google,Moweb,Other/Unknown,Chrome
dkewdkwwre,2014-08-12,-unknown-,,basic,en,sem-brand,google,Web,Mac Desktop,Safari
jme8rwui4m,2014-08-12,-unknown-,,basic,en,sem-brand,google,Web,Mac Desktop,Safari
kj7ck3y7w4,2014-08-12,-unknown-,,basic,en,sem-brand,bing,Web,Windows Desktop,Chrome
32vzfm4jc1,2014-08-12,MALE,25,facebook,en,sem-brand,google,Web,Mac Desktop,Chrome
wus2wefd3n,2014-08-12,-unknown-,,basic,en,sem-brand,google,Web,Windows Desktop,IE
ocr5e3pjhe,2014-08-12,MALE,34,basic,en,sem-brand,google,Web,iPad,Mobile Safari
48ge1uqpmh,2014-08-12,FEMALE,51,basic,en,sem-brand,google,Web,Mac Desktop,Safari
j2sqrzoytn,2014-08-12,FEMALE,26,facebook,en,sem-brand,google,Web,Mac Desktop,Safari
tsh6069e7k,2014-08-12,-unknown-,,basic,en,sem-brand,google,Web,iPad,Mobile Safari
pkh10x7ecv,2014-08-12,FEMALE,37,facebook,en,sem-brand,google,Web,iPad,Mobile Safari
3h0mwrtgrq,2014-08-12,MALE,27,facebook,en,sem-brand,google,Web,Windows Desktop,Chrome
vp2jk6z5ti,2014-08-12,MALE,33,basic,en,sem-brand,google,Web,Mac Desktop,Safari
mzdmdbjn0q,2014-08-12,FEMALE,59,basic,en,sem-brand,google,Web,iPad,Mobile Safari
vh1n7lyvlp,2014-08-12,FEMALE,30,facebook,en,sem-brand,google,Web,Mac Desktop,Chrome
pbp7wx7ybf,2014-08-12,FEMALE,72,basic,en,sem-brand,bing,Web,Windows Desktop,IE
jrmpo3mec5,2014-08-12,-unknown-,,basic,en,sem-brand,google,Web,Windows Desktop,Chrome
9nnxxxz0mc,2014-08-12,-unknown-,,basic,en,sem-brand,google,Web,Mac Desktop,Chrome
aivjzdp1a8,2014-08-12,-unknown-,,basic,en,sem-brand,google,Web,iPad,Mobile Safari
rlug1e9akd,2014-08-12,MALE,34,basic,en,sem-brand,google,Web,Mac Desktop,Chrome
ei3h6vhc5m,2014-08-12,MALE,54,basic,en,sem-brand,bing,Web,Windows Desktop,IE
kdnww56cqw,2014-08-12,-unknown-,,basic,en,sem-brand,google,Web,Windows Desktop,Chrome
uj8l0ahews,2014-08-12,FEMALE,,basic,en,sem-brand,google,Web,Mac Desktop,Firefox
kycker36cc,2014-08-12,FEMALE,35,facebook,en,sem-brand,google,Web,iPhone,Mobile Safari
tfv55j8goz,2014-08-12,-unknown-,,basic,en,sem-brand,google,Web,Mac Desktop,Chrome
mof6eau15h,2014-08-12,-unknown-,,basic,en,sem-brand,google,Web,iPad,Mobile Safari
nazert7p0p,2014-08-12,FEMALE,31,basic,en,sem-brand,google,Web,Windows Desktop,Chrome
hrwfpyo53b,2014-08-12,MALE,18,facebook,en,sem-brand,google,Web,iPad,Mobile Safari
p55xlgj2yb,2014-08-12,MALE,30,basic,es,sem-brand,google,Web,Windows Desktop,Firefox
cb2v4asr6n,2014-08-12,-unknown-,,basic,it,sem-brand,google,Web,Windows Desktop,IE
i03hoahfx2,2014-08-12,-unknown-,,basic,en,sem-brand,google,Web,Mac Desktop,Firefox
pvn0hzcjk8,2014-08-12,FEMALE,35,basic,en,sem-brand,google,Web,Windows Desktop,Chrome
m8q4wpvoil,2014-08-12,-unknown-,,basic,en,sem-brand,google,Web,Mac Desktop,Safari
prl0l8v2v1,2014-08-12,FEMALE,26,facebook,en,sem-brand,bing,iOS,iPhone,-unknown-
6nxatkk69j,2014-08-12,-unknown-,,basic,en,sem-brand,bing,Web,Windows Desktop,Firefox
xrpugyul39,2014-08-12,-unknown-,,basic,en,sem-brand,bing,Web,Mac Desktop,Safari
tay2dssfnq,2014-08-12,MALE,47,facebook,en,sem-brand,google,Web,iPad,Mobile Safari
3vx83ljqxb,2014-08-12,MALE,36,basic,en,sem-brand,google,Web,Mac Desktop,Chrome
8tcoq3kxfl,2014-08-12,FEMALE,26,basic,en,sem-brand,google,Web,Mac Desktop,Firefox
jo6aucr042,2014-08-12,MALE,49,basic,pt,sem-brand,google,Web,Windows Desktop,IE
y3tay1toa4,2014-08-12,MALE,37,basic,en,sem-brand,google,Web,Mac Desktop,Firefox
vdf3wio6ew,2014-08-12,FEMALE,33,basic,en,sem-brand,google,Web,Windows Desktop,Firefox
0hlya1vvrt,2014-08-12,FEMALE,56,facebook,en,sem-brand,google,Web,Mac Desktop,Safari
7q2cdeja9p,2014-08-12,FEMALE,38,basic,en,sem-brand,google,Web,iPad,Mobile Safari
bhscd0sbd5,2014-08-12,FEMALE,29,basic,en,sem-brand,google,Web,Mac Desktop,Firefox
krpe71w9zx,2014-08-12,-unknown-,19,basic,en,sem-brand,google,Web,Mac Desktop,Chrome
lmukzu6ils,2014-08-12,-unknown-,,basic,en,sem-brand,google,Web,Mac Desktop,Safari
pb11hgeon7,2014-08-12,-unknown-,19,basic,en,sem-brand,google,Web,Windows Desktop,Chrome
m61osi9xu7,2014-08-12,MALE,42,basic,en,sem-brand,google,Web,Mac Desktop,Chrome
cej0z64uao,2014-08-12,-unknown-,35,basic,en,sem-brand,google,Web,Mac Desktop,Safari
lmyt1ir6yg,2014-08-12,-unknown-,28,basic,en,sem-brand,google,Web,Windows Desktop,Firefox
oke4g8sd69,2014-08-12,MALE,28,facebook,en,sem-brand,google,Web,Windows Desktop,Firefox
6j1pl4bcq9,2014-08-12,-unknown-,,basic,en,sem-brand,google,Web,Windows Desktop,Chrome
d9ow3dkyql,2014-08-12,FEMALE,20,basic,en,sem-brand,google,Web,Android Tablet,IE
g7tz9muu60,2014-08-12,MALE,34,basic,en,sem-brand,google,Web,Mac Desktop,Chrome
f5mvbvp1ga,2014-08-12,MALE,29,facebook,en,sem-brand,google,Web,Mac Desktop,Chrome
8khff72dnk,2014-08-12,MALE,24,facebook,en,sem-brand,google,Web,Windows Desktop,Chrome
qwm8v49cu6,2014-08-12,MALE,26,facebook,en,sem-brand,google,Web,Mac Desktop,Firefox
3j3or9xp0z,2014-08-12,-unknown-,,basic,en,sem-brand,google,Web,Windows Desktop,IE
e8hctcohf6,2014-08-12,-unknown-,,basic,en,sem-brand,google,Web,Mac Desktop,Safari
zrfh5aka77,2014-08-12,FEMALE,32,basic,en,sem-brand,google,Web,Windows Desktop,Chrome
niya0y73lh,2014-08-12,MALE,36,facebook,en,sem-brand,google,Web,Windows Desktop,Firefox
lkybsp6l2n,2014-08-12,-unknown-,,basic,en,sem-brand,google,Web,Mac Desktop,Firefox
xo0wlqdz17,2014-08-12,MALE,62,facebook,en,sem-brand,bing,Web,Windows Desktop,IE
nvqzh16kb9,2014-08-12,FEMALE,24,basic,en,sem-brand,google,Web,Windows Desktop,Chrome
d4nev8gyvj,2014-08-12,FEMALE,35,basic,en,sem-brand,google,Web,Windows Desktop,Firefox
m4m7w36up8,2014-08-12,-unknown-,,basic,en,sem-brand,google,Web,Mac Desktop,Safari
uz0de2qn1e,2014-08-12,-unknown-,,basic,en,sem-brand,google,Web,Desktop (Other),Chrome
pspsakl73g,2014-08-12,FEMALE,33,facebook,en,sem-brand,google,Web,Mac Desktop,Safari
mfpczsa7c0,2014-08-12,FEMALE,64,basic,en,sem-brand,google,Web,Windows Desktop,Chrome
meq7b27c0d,2014-08-12,MALE,51,facebook,en,sem-brand,google,Web,Mac Desktop,Chrome
y5zf77fayo,2014-08-12,MALE,39,facebook,en,sem-brand,google,Web,Windows Desktop,Chrome
r11o532c23,2014-08-12,-unknown-,,basic,en,sem-brand,google,Web,Mac Desktop,Safari
oprqes5f72,2014-08-12,MALE,42,basic,en,sem-brand,google,Web,iPad,Mobile Safari
w9vtbu1rg1,2014-08-12,-unknown-,,basic,en,sem-brand,google,Web,Windows Desktop,Chrome
ryout1kt3c,2014-08-12,MALE,19,basic,en,sem-brand,bing,Web,Windows Desktop,IE
5plqk25oji,2014-08-12,-unknown-,,basic,en,sem-brand,google,Web,Windows Desktop,Chrome
wiywc1t0p0,2014-08-12,-unknown-,,basic,en,sem-brand,google,Web,Mac Desktop,Safari
iji433xm6i,2014-08-12,-unknown-,27,basic,en,sem-brand,bing,Web,Windows Desktop,IE
urxwj9j1a3,2014-08-12,MALE,40,basic,en,sem-brand,google,Web,Mac Desktop,Safari
kucafrfyxi,2014-08-12,FEMALE,56,facebook,en,sem-brand,google,Web,Windows Desktop,Firefox
wwesudkx59,2014-08-12,MALE,30,basic,en,sem-brand,google,Web,iPad,Mobile Safari
8et7q814p0,2014-08-12,-unknown-,36,basic,en,sem-brand,google,Web,Mac Desktop,Chrome
u8qp4rqqmg,2014-08-12,-unknown-,,basic,en,sem-brand,google,Web,Windows Desktop,Firefox
fmt057kdam,2014-08-12,-unknown-,,basic,en,sem-brand,bing,Web,Mac Desktop,Firefox
xw69lyr82v,2014-08-12,-unknown-,,basic,en,sem-brand,google,Web,Mac Desktop,Firefox
g6afubcckp,2014-08-12,FEMALE,25,basic,en,sem-brand,google,Web,Windows Desktop,Chrome
e3vrk2557v,2014-08-12,-unknown-,,basic,en,sem-brand,google,Web,Windows Desktop,IE
jwrzs6j75m,2014-08-12,-unknown-,46,basic,en,sem-brand,google,Web,iPhone,Mobile Safari
0jc25a7l35,2014-08-12,FEMALE,31,basic,en,sem-brand,google,Web,Mac Desktop,Safari
7a6rtrd8zz,2014-08-12,-unknown-,,basic,en,sem-brand,google,Web,Windows Desktop,Chrome
p2mlp660jg,2014-08-12,FEMALE,38,basic,en,sem-brand,google,Web,Mac Desktop,Chrome
eoaw4dtfs7,2014-08-12,-unknown-,30,basic,en,sem-brand,google,Web,Mac Desktop,Safari
zt46rggxr4,2014-08-12,-unknown-,,basic,en,sem-brand,google,Web,Mac Desktop,Safari
q1u5dksk43,2014-08-12,FEMALE,37,basic,en,sem-brand,bing,Web,Mac Desktop,Safari
wm74isva5g,2014-08-12,-unknown-,,basic,en,sem-brand,google,Web,Mac Desktop,Chrome
abbfb4ivtf,2014-08-12,-unknown-,,basic,en,sem-brand,google,Web,Mac Desktop,Safari
wzf06fziiq,2014-08-12,MALE,51,facebook,en,sem-brand,google,Web,Mac Desktop,Safari
45haodvfwt,2014-08-12,-unknown-,,basic,en,sem-brand,google,Web,Windows Desktop,IE
s9akf1o740,2014-08-12,MALE,51,basic,en,sem-brand,google,Web,Windows Desktop,Chrome
4e5krdvign,2014-08-12,-unknown-,31,facebook,en,sem-brand,google,Web,Windows Desktop,Chrome
m65xl4g1pr,2014-08-12,FEMALE,33,basic,en,sem-brand,google,Web,Windows Desktop,Firefox
0oivtm7cim,2014-08-12,-unknown-,,basic,en,sem-brand,google,Web,Mac Desktop,Chrome
vsxn7yfid7,2014-08-12,-unknown-,,basic,en,sem-brand,bing,Web,iPhone,Mobile Safari
9dh2zo03te,2014-08-12,FEMALE,47,basic,en,sem-brand,google,Web,Mac Desktop,Firefox
qyo8tkrk7e,2014-08-12,FEMALE,24,facebook,en,sem-brand,google,Web,Windows Desktop,Chrome
h8jxdgbuhi,2014-08-12,-unknown-,,basic,en,sem-brand,google,Web,Mac Desktop,Safari
gim7qgqzm9,2014-08-12,FEMALE,24,basic,en,sem-brand,google,Web,Mac Desktop,Safari
ck0efrlqip,2014-08-12,FEMALE,26,basic,en,sem-brand,google,Web,Mac Desktop,Safari
egy5uid8pr,2014-08-12,MALE,27,facebook,fr,sem-brand,google,Web,Mac Desktop,Safari
8bii0edvgs,2014-08-12,-unknown-,39,basic,en,sem-brand,google,Web,Mac Desktop,Safari
iyjcstca8n,2014-08-12,MALE,24,basic,en,sem-brand,google,Web,Windows Desktop,Chrome
emxcgvow90,2014-08-12,-unknown-,,basic,en,sem-brand,google,Web,Other/Unknown,-unknown-
uoe5yiyi55,2014-08-12,-unknown-,40,basic,en,sem-brand,google,Web,Mac Desktop,Safari
2d72wfqrv6,2014-08-12,FEMALE,35,facebook,en,sem-brand,google,Web,Windows Desktop,IE
4e7fo6kyci,2014-08-12,-unknown-,,basic,en,sem-brand,google,Web,Windows Desktop,Chrome
myzzexzs0k,2014-08-12,-unknown-,,basic,en,sem-brand,google,Web,Windows Desktop,Firefox
asyrd6kj25,2014-08-12,FEMALE,29,basic,en,sem-brand,google,Web,Mac Desktop,Chrome
otptbbhxpw,2014-08-12,-unknown-,,basic,en,sem-brand,google,Web,Mac Desktop,Safari
q69copsvmp,2014-08-12,FEMALE,20,basic,en,sem-brand,google,Web,Windows Desktop,Chrome
fqydz625zf,2014-08-12,MALE,68,facebook,en,sem-brand,bing,Web,Windows Desktop,Chrome
nmu8si1io3,2014-08-12,-unknown-,,basic,en,sem-brand,google,Web,Mac Desktop,Safari
kx1rfizhjr,2014-08-12,FEMALE,57,basic,en,sem-brand,google,Web,Windows Desktop,IE
tsd5rk2l7q,2014-08-12,FEMALE,43,basic,en,sem-brand,google,Web,Windows Desktop,Firefox
6hwdn9nmmp,2014-08-13,MALE,27,basic,en,sem-brand,google,Web,Mac Desktop,Safari
3fubshepmf,2014-08-13,MALE,46,basic,en,sem-brand,google,Web,Windows Desktop,Chrome
142t9tg292,2014-08-13,MALE,,basic,en,sem-brand,google,Web,iPad,Mobile Safari
t80jc2dorq,2014-08-13,-unknown-,,basic,en,sem-brand,google,Web,Mac Desktop,Safari
86y9ywqyb5,2014-08-13,FEMALE,30,basic,en,sem-brand,google,Web,Mac Desktop,Firefox
00cdlcsaxu,2014-08-13,MALE,29,google,en,sem-brand,google,Android,Android Tablet,-unknown-
19874u0saa,2014-08-13,MALE,27,basic,en,sem-brand,google,Web,Desktop (Other),Chrome
mzesppctjm,2014-08-13,-unknown-,,basic,en,sem-brand,google,Web,Mac Desktop,Chrome
4uizyicitc,2014-08-13,-unknown-,,basic,en,sem-brand,google,Web,Mac Desktop,Firefox
m5xo84lq5e,2014-08-13,-unknown-,,basic,en,sem-brand,google,Web,Mac Desktop,Firefox
pzpkkdlc1w,2014-08-13,FEMALE,53,basic,en,sem-brand,google,Web,Mac Desktop,Safari
m4oudv1m5d,2014-08-13,MALE,32,basic,en,sem-brand,google,Web,Mac Desktop,Chrome
krcfycjayf,2014-08-13,MALE,33,facebook,en,sem-brand,google,Web,Mac Desktop,Firefox
ou736p06s3,2014-08-13,-unknown-,,basic,en,sem-brand,google,Web,Windows Desktop,IE
qebiijsvku,2014-08-13,FEMALE,40,facebook,en,sem-brand,bing,Web,iPhone,-unknown-
nyjhfzn48y,2014-08-13,FEMALE,37,facebook,en,sem-brand,google,Web,Mac Desktop,Safari
02j260ssrf,2014-08-13,FEMALE,48,facebook,en,sem-brand,google,Web,Windows Desktop,Firefox
21zqngqh1w,2014-08-13,FEMALE,39,facebook,en,sem-brand,google,Web,Mac Desktop,Safari
luncn71kn8,2014-08-13,FEMALE,30,basic,en,sem-brand,google,Web,Mac Desktop,Safari
imk2atlj8o,2014-08-13,FEMALE,30,facebook,en,sem-brand,google,Web,Mac Desktop,Firefox
z7t6zueihw,2014-08-13,MALE,28,basic,en,sem-brand,google,Web,iPhone,-unknown-
f7w2b9baqk,2014-08-13,-unknown-,,basic,en,sem-brand,google,Web,iPad,Chrome Mobile
q8s9gpx173,2014-08-13,-unknown-,,basic,en,sem-brand,google,Web,Windows Desktop,Chrome
mqrls6qxnw,2014-08-13,MALE,58,basic,en,sem-brand,google,Web,Mac Desktop,Firefox
krvpznv3ai,2014-08-13,-unknown-,37,basic,en,sem-brand,google,Web,Windows Desktop,Chrome
6fu75d4xhz,2014-08-13,-unknown-,52,basic,en,sem-brand,google,Web,Mac Desktop,Chrome
7rn8lk3cnd,2014-08-13,-unknown-,28,basic,en,sem-brand,google,Web,Mac Desktop,Safari
he0gp24kdh,2014-08-13,FEMALE,30,basic,en,sem-brand,google,Web,Mac Desktop,Safari
7zywd5ig7d,2014-08-13,FEMALE,38,basic,en,sem-brand,google,Web,Mac Desktop,Safari
v4h5keb6t9,2014-08-13,-unknown-,,basic,en,sem-brand,google,Web,Mac Desktop,Safari
yeogk9abaz,2014-08-13,-unknown-,,basic,en,sem-brand,google,Web,Mac Desktop,Safari
kkoqcu72yd,2014-08-13,FEMALE,45,basic,en,sem-brand,google,Web,Mac Desktop,Safari
5p7vt52qf6,2014-08-13,-unknown-,,basic,en,sem-brand,bing,Web,iPhone,Mobile Safari
dkcurv3yqo,2014-08-13,FEMALE,67,facebook,en,sem-brand,google,Web,iPad,Mobile Safari
ez3kt4zn3k,2014-08-13,-unknown-,,basic,en,sem-brand,google,Web,Windows Desktop,IE
8v52h1lisb,2014-08-13,FEMALE,42,basic,en,sem-brand,google,Web,Android Phone,Chrome Mobile
8rqzrzjih5,2014-08-13,-unknown-,29,basic,en,sem-brand,google,Web,Windows Desktop,Chrome
qg7oaetsnh,2014-08-13,FEMALE,30,basic,en,sem-brand,google,Web,Mac Desktop,Safari
8r86md4jjb,2014-08-13,FEMALE,29,facebook,en,sem-brand,google,Web,Mac Desktop,Chrome
64xv2gzwst,2014-08-13,-unknown-,,basic,en,sem-brand,google,Web,Android Phone,Chrome Mobile
1yb0grouxu,2014-08-13,FEMALE,39,basic,en,sem-brand,google,Web,Mac Desktop,Chrome
bevho33jkw,2014-08-13,FEMALE,28,basic,en,sem-brand,bing,Moweb,iPhone,Mobile Safari
070nm568pj,2014-08-13,FEMALE,41,basic,en,sem-brand,google,Web,Mac Desktop,Safari
2jwbsoadpq,2014-08-13,FEMALE,48,facebook,en,sem-brand,bing,Web,Desktop (Other),Silk
vo6m5un66y,2014-08-13,FEMALE,48,facebook,en,sem-brand,google,Web,Windows Desktop,Chrome
mjgkrq80pf,2014-08-13,-unknown-,,basic,en,sem-brand,google,Web,Windows Desktop,Chrome
0od8lbyecg,2014-08-13,-unknown-,40,basic,en,sem-brand,google,Web,Windows Desktop,Chrome
o4pa9kinhc,2014-08-13,MALE,67,basic,en,sem-brand,google,Web,Windows Desktop,Chrome
bxgg624imw,2014-08-13,FEMALE,64,basic,en,sem-brand,google,Web,Windows Desktop,Chrome
9x4efapiuu,2014-08-13,MALE,44,facebook,en,sem-brand,google,Web,Mac Desktop,Chrome
99edaz5a82,2014-08-13,FEMALE,22,basic,en,sem-brand,google,Web,Mac Desktop,Firefox
el9chbjswd,2014-08-13,-unknown-,42,basic,en,sem-brand,google,Web,Mac Desktop,Safari
k5t39td7bw,2014-08-13,-unknown-,,basic,en,sem-brand,google,Web,Mac Desktop,Safari
7zt0efyitc,2014-08-13,-unknown-,,basic,en,sem-brand,bing,Web,Windows Desktop,IE
7ykx313frm,2014-08-13,MALE,35,facebook,en,sem-brand,google,Web,Mac Desktop,Chrome
tu8pjmzcy2,2014-08-13,-unknown-,,basic,en,sem-brand,google,Web,Mac Desktop,Safari
o05pusmm4i,2014-08-13,-unknown-,,basic,en,sem-brand,google,Web,Windows Desktop,Firefox
kl1hxotx9c,2014-08-13,-unknown-,,basic,en,sem-brand,google,Web,Mac Desktop,Safari
ywys40vram,2014-08-13,-unknown-,,basic,en,sem-brand,google,Web,Mac Desktop,Chrome
2eitabqf00,2014-08-13,-unknown-,,basic,en,sem-brand,google,Web,Mac Desktop,Safari
8canh0shn0,2014-08-13,-unknown-,34,basic,en,sem-brand,google,Web,Windows Desktop,Chrome
kt0fu09238,2014-08-13,-unknown-,58,basic,en,sem-brand,bing,Web,Windows Desktop,IE
la9c8365qk,2014-08-13,MALE,28,basic,en,sem-brand,google,Web,Mac Desktop,Safari
vfwsdiygst,2014-08-13,-unknown-,,basic,en,sem-brand,google,Web,Mac Desktop,Chrome
3lngx81zei,2014-08-13,FEMALE,25,facebook,en,sem-brand,google,Web,Mac Desktop,Safari
xnmnel57bc,2014-08-13,MALE,20,basic,en,sem-brand,bing,iOS,iPhone,Mobile Safari
ucwh4g3nj5,2014-08-13,-unknown-,,basic,en,sem-brand,google,Web,Android Tablet,IE
smo3cllg8w,2014-08-13,MALE,25,basic,en,sem-brand,google,Web,Mac Desktop,Safari
cam727ke0p,2014-08-13,FEMALE,26,basic,en,sem-brand,google,Web,Mac Desktop,Safari
tqs8jjjac6,2014-08-13,-unknown-,,basic,cs,sem-brand,google,Web,Mac Desktop,Chrome
7nvfmd0soc,2014-08-13,FEMALE,34,facebook,en,sem-brand,google,Web,Mac Desktop,Safari
pno6vib5vt,2014-08-13,-unknown-,,basic,en,sem-brand,google,Web,Mac Desktop,Safari
mecp0mvboz,2014-08-13,FEMALE,30,facebook,en,sem-brand,google,Web,iPad,Mobile Safari
fdx1zlpn2t,2014-08-13,-unknown-,,basic,en,sem-brand,google,Web,Windows Desktop,Chrome
ec11iymfs8,2014-08-13,FEMALE,35,basic,en,sem-brand,google,Web,Mac Desktop,Chrome
ae4pf31hrp,2014-08-13,-unknown-,,basic,en,sem-brand,bing,Web,iPhone,Mobile Safari
eo0kmlpx8z,2014-08-13,-unknown-,67,basic,en,sem-brand,google,Web,Mac Desktop,Safari
hyo5nn3edw,2014-08-13,-unknown-,,basic,en,sem-brand,bing,Web,Mac Desktop,Safari
d6m0f7ftml,2014-08-13,-unknown-,,basic,zh,sem-brand,google,iOS,iPhone,-unknown-
l0ks236sp5,2014-08-13,MALE,32,facebook,en,sem-brand,google,Web,Windows Desktop,Chrome
rx4kv9u021,2014-08-13,FEMALE,53,basic,en,sem-brand,google,Web,Windows Desktop,Chrome
ziajcd7ibm,2014-08-13,FEMALE,34,facebook,en,sem-brand,google,Web,Windows Desktop,Chrome
rhnz1evqgp,2014-08-13,-unknown-,,basic,en,sem-brand,google,Moweb,Other/Unknown,Android Browser
z5lcg6iixi,2014-08-13,-unknown-,,basic,en,sem-brand,google,Web,Mac Desktop,Firefox
vfxh094int,2014-08-13,-unknown-,,basic,en,sem-brand,google,Web,Mac Desktop,Safari
qbs3kuds1d,2014-08-13,-unknown-,49,basic,en,sem-brand,google,Web,Mac Desktop,Safari
5todr5lkrj,2014-08-13,-unknown-,45,basic,en,sem-brand,google,Web,iPad,Mobile Safari
90u51rddaw,2014-08-13,-unknown-,,basic,en,sem-brand,google,Web,Windows Desktop,Chrome
2wpk7wt7r9,2014-08-13,MALE,110,facebook,en,sem-brand,bing,Moweb,iPhone,Mobile Safari
4bh1459vqa,2014-08-13,-unknown-,26,basic,en,sem-brand,google,Web,Windows Desktop,Chrome
3ofpt58rth,2014-08-13,-unknown-,,basic,en,sem-brand,google,Web,Mac Desktop,Chrome
udxctoxyv6,2014-08-13,MALE,20,basic,en,sem-brand,google,Web,Windows Desktop,Chrome
r4mb8osjq5,2014-08-13,-unknown-,,basic,en,sem-brand,google,Web,Windows Desktop,Firefox
f0ljr6s4vo,2014-08-13,MALE,72,basic,en,sem-brand,google,Web,Mac Desktop,Safari
ylivz4ujvh,2014-08-13,-unknown-,,basic,en,sem-brand,google,Web,Windows Desktop,IE
8qjn4bbm3p,2014-08-13,-unknown-,,basic,en,sem-brand,bing,Web,Windows Desktop,IE
fsftmm0hca,2014-08-13,FEMALE,25,basic,en,sem-brand,google,Web,Windows Desktop,Chrome
